title,genre,genre_count,network,network_address,rating,episode_id,episode_number,episode_title,release_date,actor,popularity,character
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,164,2,The Kingsroad,2011-04-24,Joseph Mawle,0.16,Benjen Stark
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,164,2,The Kingsroad,2011-04-24,Jason Momoa,0.8,Khal Drogo
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,164,2,The Kingsroad,2011-04-24,Roxanne McKee,0.16,Doreah
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,165,3,Lord Snow,2011-05-01,Josef Altin,0.06,Pypar
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,165,3,Lord Snow,2011-05-01,Owen Teale,0.07,Alliser Thorne
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,165,3,Lord Snow,2011-05-01,Joseph Mawle,0.16,Benjen Stark
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,166,4,"Cripples, Bastards, and Broken Things",2011-05-08,John Bradley,0.1,Samwell Tarly
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,166,4,"Cripples, Bastards, and Broken Things",2011-05-08,Jerome Flynn,0.08,Bronn
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,166,4,"Cripples, Bastards, and Broken Things",2011-05-08,Joe Dempsie,0.05,Gendry
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,167,5,The Wolf and the Lion,2011-05-15,Jerome Flynn,0.08,Bronn
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,167,5,The Wolf and the Lion,2011-05-15,Lino Facioli,0.05,Robin Arryn
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,167,5,The Wolf and the Lion,2011-05-15,Eugene Simon,0.06,Lancel Lannister
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,168,6,A Golden Crown,2011-05-22,Jerome Flynn,0.08,Bronn
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,168,6,A Golden Crown,2011-05-22,Lino Facioli,0.05,Robin Arryn
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,168,6,A Golden Crown,2011-05-22,Jason Momoa,0.8,Khal Drogo
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,169,7,You Win or You Die,2011-05-29,John Bradley,0.1,Samwell Tarly
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,169,7,You Win or You Die,2011-05-29,Josef Altin,0.06,Pypar
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,169,7,You Win or You Die,2011-05-29,Owen Teale,0.07,Alliser Thorne
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,170,8,The Pointy End,2011-06-05,John Bradley,0.1,Samwell Tarly
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,170,8,The Pointy End,2011-06-05,Jerome Flynn,0.08,Bronn
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,170,8,The Pointy End,2011-06-05,Lino Facioli,0.05,Robin Arryn
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,171,9,Baelor,2011-06-12,John Bradley,0.1,Samwell Tarly
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,171,9,Baelor,2011-06-12,Jerome Flynn,0.08,Bronn
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,171,9,Baelor,2011-06-12,Sibel Kekilli,0.12,Shae
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,172,10,Fire and Blood,2011-06-19,John Bradley,0.1,Samwell Tarly
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,172,10,Fire and Blood,2011-06-19,Jerome Flynn,0.08,Bronn
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,172,10,Fire and Blood,2011-06-19,Joe Dempsie,0.05,Gendry
